pid, time, education-num, age, hours-per-week, capital-loss, capital-gain, fnlwgt, sex, race, relationship, marital-status, workclass, occupation, education, native-country, income
17863, 17863,13, 26,48,0,0,169121,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
17864, 17864,7, 18,20,0,0,308889,Female,Asian-Pac-Islander,Other-relative,Never-married,Private,Adm-clerical,11th,United-States,<=50K
17865, 17865,14, 45,40,0,0,144940,Female,Black,Unmarried,Divorced,Local-gov,Prof-specialty,Masters,United-States,<=50K
17866, 17866,7, 64,40,0,0,102041,Male,White,Husband,Married-civ-spouse,Private,Sales,11th,United-States,<=50K
17867, 17867,9, 26,38,0,0,335998,Female,White,Not-in-family,Never-married,Private,Sales,HS-grad,United-States,<=50K
17868, 17868,10, 53,40,0,0,29557,Female,White,Not-in-family,Divorced,Private,Prof-specialty,Some-college,United-States,<=50K
17869, 17869,9, 27,28,0,0,210313,Male,White,Other-relative,Never-married,Private,Handlers-cleaners,HS-grad,Guatemala,<=50K
17870, 17870,10, 32,40,0,0,190784,Male,Amer-Indian-Eskimo,Unmarried,Divorced,Private,Machine-op-inspct,Some-college,United-States,<=50K
17871, 17871,9, 49,30,0,14084,107597,Female,White,Unmarried,Divorced,Self-emp-not-inc,Exec-managerial,HS-grad,United-States,>50K
17872, 17872,6, 59,40,0,0,97168,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,10th,United-States,>50K
17873, 17873,14, 44,55,0,7688,155930,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Masters,United-States,>50K
17874, 17874,9, 61,60,0,0,181033,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,HS-grad,United-States,<=50K
17875, 17875,9, 46,37,0,0,170165,Female,White,Unmarried,Separated,State-gov,Adm-clerical,HS-grad,United-States,<=50K
17876, 17876,9, 32,40,0,0,178835,Male,White,Not-in-family,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
17877, 17877,9, 29,35,0,0,118230,Female,White,Not-in-family,Never-married,Private,Sales,HS-grad,United-States,<=50K
17878, 17878,14, 48,40,0,0,149640,Male,White,Not-in-family,Never-married,Private,Exec-managerial,Masters,United-States,<=50K
17879, 17879,10, 32,30,0,0,30271,Female,White,Unmarried,Divorced,Private,Exec-managerial,Some-college,United-States,<=50K
17880, 17880,9, 21,35,0,0,154165,Female,White,Own-child,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
17881, 17881,15, 50,50,0,0,341797,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,Prof-school,United-States,>50K
17882, 17882,14, 44,44,0,0,145246,Male,White,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Masters,United-States,>50K
17883, 17883,9, 51,40,0,0,280093,Female,White,Other-relative,Separated,Private,Adm-clerical,HS-grad,United-States,<=50K
17884, 17884,9, 42,40,0,0,373469,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
17885, 17885,13, 27,40,0,0,199172,Female,White,Own-child,Never-married,Private,Protective-serv,Bachelors,United-States,<=50K
17886, 17886,9, 70,3,0,0,177199,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,HS-grad,United-States,<=50K
17887, 17887,9, 33,40,0,0,258932,Female,White,Not-in-family,Divorced,Private,Exec-managerial,HS-grad,United-States,<=50K
17888, 17888,9, 65,60,0,10605,139960,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,HS-grad,United-States,>50K
17889, 17889,9, 32,40,0,0,116677,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
17890, 17890,10, 30,40,0,0,59496,Female,White,Unmarried,Divorced,Private,Prof-specialty,Some-college,United-States,<=50K
17891, 17891,10, 43,40,0,0,34218,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Some-college,United-States,<=50K
17892, 17892,5, 31,40,0,0,200246,Male,White,Own-child,Never-married,Private,Other-service,9th,United-States,<=50K
17893, 17893,13, 64,40,0,0,316246,Female,Black,Not-in-family,Divorced,Federal-gov,Adm-clerical,Bachelors,United-States,<=50K
17894, 17894,10, 37,52,0,0,239161,Male,Other,Own-child,Separated,Local-gov,Protective-serv,Some-college,United-States,<=50K
17895, 17895,9, 49,40,0,0,173411,Male,White,Not-in-family,Divorced,Self-emp-not-inc,Sales,HS-grad,United-States,<=50K
17896, 17896,7, 29,48,0,0,259226,Male,White,Own-child,Never-married,Private,Machine-op-inspct,11th,United-States,<=50K
17897, 17897,9, 35,40,0,0,195516,Male,White,Not-in-family,Divorced,Local-gov,Exec-managerial,HS-grad,United-States,<=50K
17898, 17898,12, 37,45,1740,0,200598,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Assoc-acdm,United-States,<=50K
17899, 17899,14, 42,50,0,0,160369,Male,White,Husband,Married-civ-spouse,State-gov,Prof-specialty,Masters,United-States,>50K
17900, 17900,12, 23,40,0,0,147253,Male,White,Not-in-family,Never-married,Private,Sales,Assoc-acdm,United-States,<=50K
17901, 17901,9, 35,40,0,0,199674,Female,Black,Unmarried,Never-married,Local-gov,Other-service,HS-grad,United-States,<=50K
17902, 17902,11, 29,40,0,0,198493,Male,White,Husband,Married-civ-spouse,State-gov,Protective-serv,Assoc-voc,United-States,>50K
17903, 17903,10, 23,25,0,0,377121,Female,White,Unmarried,Never-married,Private,Other-service,Some-college,United-States,<=50K
17904, 17904,13, 45,40,0,0,513660,Male,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
17905, 17905,9, 38,50,0,594,82552,Male,White,Not-in-family,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
17906, 17906,9, 23,48,0,0,171705,Female,White,Unmarried,Never-married,Private,Sales,HS-grad,United-States,<=50K
17907, 17907,13, 39,60,0,0,315640,Male,Asian-Pac-Islander,Own-child,Never-married,Self-emp-not-inc,Sales,Bachelors,Iran,<=50K
17908, 17908,14, 45,50,0,15024,266860,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Masters,United-States,>50K
17909, 17909,12, 68,43,0,0,192829,Female,White,Not-in-family,Divorced,Private,Exec-managerial,Assoc-acdm,United-States,<=50K
17910, 17910,11, 60,40,0,4934,237317,Male,White,Unmarried,Divorced,Federal-gov,Prof-specialty,Assoc-voc,United-States,>50K
17911, 17911,8, 41,40,0,0,327606,Male,Black,Not-in-family,Separated,Private,Craft-repair,12th,United-States,<=50K
17912, 17912,9, 48,40,0,0,34845,Male,White,Other-relative,Divorced,Private,Craft-repair,HS-grad,United-States,<=50K
17913, 17913,9, 33,40,0,0,58582,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
17914, 17914,11, 48,40,0,0,155659,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,<=50K
17915, 17915,10, 23,20,0,0,210029,Female,White,Own-child,Never-married,Local-gov,Adm-clerical,Some-college,United-States,<=50K
17916, 17916,5, 26,45,0,0,381618,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,9th,United-States,<=50K
17917, 17917,13, 55,50,2415,0,298449,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,>50K
17918, 17918,14, 35,75,0,0,226789,Male,White,Husband,Married-civ-spouse,State-gov,Prof-specialty,Masters,United-States,<=50K
17919, 17919,10, 52,55,0,3103,210736,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Some-college,United-States,>50K
17920, 17920,9, 46,38,0,0,111163,Female,White,Unmarried,Separated,State-gov,Adm-clerical,HS-grad,United-States,<=50K
17921, 17921,9, 18,30,0,0,92112,Female,White,Own-child,Never-married,Private,Other-service,HS-grad,United-States,<=50K
17922, 17922,9, 62,40,0,0,136787,Male,White,Other-relative,Divorced,Local-gov,Transport-moving,HS-grad,United-States,<=50K
17923, 17923,10, 22,30,0,0,29810,Female,White,Own-child,Never-married,Private,Transport-moving,Some-college,United-States,<=50K
17924, 17924,10, 40,40,0,7298,360884,Female,White,Wife,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,>50K
17925, 17925,10, 26,50,0,0,266022,Male,White,Husband,Married-civ-spouse,Private,Sales,Some-college,United-States,<=50K
17926, 17926,12, 35,36,0,0,142874,Female,Black,Own-child,Married-spouse-absent,Private,Sales,Assoc-acdm,United-States,<=50K
17927, 17927,9, 25,40,0,0,72338,Female,Asian-Pac-Islander,Unmarried,Never-married,Self-emp-not-inc,Sales,HS-grad,United-States,<=50K
17928, 17928,10, 41,45,0,0,424478,Male,Black,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,>50K
17929, 17929,13, 59,40,0,0,189721,Male,White,Husband,Married-civ-spouse,Private,Handlers-cleaners,Bachelors,Italy,>50K
17930, 17930,9, 37,40,0,0,34180,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
17931, 17931,10, 38,43,0,0,183279,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,<=50K
17932, 17932,12, 23,40,0,0,259109,Female,White,Wife,Married-civ-spouse,Private,Other-service,Assoc-acdm,Puerto-Rico,<=50K
17933, 17933,14, 67,2,0,18481,148690,Male,White,Not-in-family,Widowed,Self-emp-not-inc,Prof-specialty,Masters,United-States,>50K
17934, 17934,13, 60,48,0,8614,125019,Female,White,Not-in-family,Divorced,Private,Prof-specialty,Bachelors,United-States,>50K
17935, 17935,13, 39,50,0,0,172538,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Prof-specialty,Bachelors,United-States,>50K
17936, 17936,9, 32,60,1887,0,410615,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Transport-moving,HS-grad,United-States,>50K
17937, 17937,13, 26,45,0,0,322547,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
17938, 17938,9, 39,50,0,0,300760,Female,White,Unmarried,Divorced,Private,Tech-support,HS-grad,United-States,<=50K
17939, 17939,10, 28,40,0,0,232782,Female,White,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
17940, 17940,7, 29,52,0,0,174645,Female,White,Unmarried,Divorced,Private,Craft-repair,11th,United-States,<=50K
17941, 17941,11, 43,50,0,0,164693,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,<=50K
17942, 17942,10, 23,25,0,0,206861,Male,White,Own-child,Never-married,Private,Tech-support,Some-college,United-States,<=50K
17943, 17943,13, 32,45,1977,0,195602,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
17944, 17944,10, 33,60,0,0,422960,Female,White,Wife,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,Some-college,United-States,>50K
17945, 17945,9, 45,35,0,0,116360,Female,Black,Not-in-family,Divorced,Private,Other-service,HS-grad,United-States,<=50K
17946, 17946,9, 48,40,0,0,278530,Male,White,Unmarried,Divorced,Private,Craft-repair,HS-grad,United-States,<=50K
17947, 17947,15, 43,45,0,15024,188291,Male,White,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Prof-school,United-States,>50K
17948, 17948,9, 50,40,0,0,163948,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Transport-moving,HS-grad,United-States,>50K
17949, 17949,13, 63,40,0,0,64544,Male,White,Not-in-family,Never-married,Private,Tech-support,Bachelors,United-States,>50K
17950, 17950,9, 55,40,0,3103,101468,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
17951, 17951,13, 22,35,0,0,107882,Female,White,Own-child,Never-married,Private,Exec-managerial,Bachelors,United-States,<=50K
17952, 17952,9, 32,60,0,0,182691,Male,White,Unmarried,Never-married,Self-emp-not-inc,Other-service,HS-grad,United-States,<=50K
17953, 17953,12, 27,55,0,0,203776,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Assoc-acdm,United-States,<=50K
17954, 17954,13, 22,15,0,0,201268,Female,White,Own-child,Never-married,Private,Sales,Bachelors,United-States,<=50K
17955, 17955,9, 44,68,0,0,29762,Male,White,Not-in-family,Divorced,Private,Transport-moving,HS-grad,United-States,<=50K
17956, 17956,9, 34,40,0,0,186346,Female,White,Not-in-family,Separated,Private,Other-service,HS-grad,United-States,<=50K
17957, 17957,9, 28,40,0,0,196690,Female,White,Not-in-family,Never-married,Private,Machine-op-inspct,HS-grad,United-States,<=50K
17958, 17958,14, 40,24,0,15024,99604,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,Masters,United-States,>50K
17959, 17959,10, 45,55,0,0,194772,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Some-college,United-States,<=50K
17960, 17960,6, 17,15,0,0,95446,Male,White,Own-child,Never-married,Private,Other-service,10th,United-States,<=50K
17961, 17961,8, 53,45,0,0,257126,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,12th,United-States,<=50K
17962, 17962,12, 58,40,0,0,194733,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-acdm,United-States,>50K
17963, 17963,9, 55,35,0,0,98361,Male,White,Own-child,Never-married,Self-emp-not-inc,Craft-repair,HS-grad,United-States,<=50K
17964, 17964,11, 44,44,0,0,124924,Male,White,Not-in-family,Never-married,Local-gov,Craft-repair,Assoc-voc,United-States,<=50K
17965, 17965,9, 40,30,0,0,111971,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,HS-grad,United-States,<=50K
17966, 17966,14, 58,50,0,0,130714,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Masters,United-States,<=50K
17967, 17967,9, 38,40,0,0,208358,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
17968, 17968,5, 62,22,0,1055,147627,Female,Black,Not-in-family,Never-married,Private,Priv-house-serv,9th,United-States,<=50K
17969, 17969,11, 31,38,0,3464,149507,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,<=50K
17970, 17970,7, 31,40,0,0,164870,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,11th,Mexico,<=50K
17971, 17971,9, 30,45,1876,0,236861,Male,White,Not-in-family,Never-married,Private,Exec-managerial,HS-grad,United-States,<=50K
17972, 17972,9, 37,40,0,0,220314,Female,White,Unmarried,Divorced,Private,Adm-clerical,HS-grad,Mexico,<=50K
17973, 17973,9, 38,40,1876,0,329980,Male,White,Not-in-family,Never-married,Local-gov,Craft-repair,HS-grad,Canada,<=50K
17974, 17974,8, 58,40,0,0,318537,Male,White,Husband,Married-civ-spouse,Local-gov,Farming-fishing,12th,United-States,<=50K
17975, 17975,13, 30,50,0,0,183284,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
17976, 17976,11, 28,40,0,4650,334368,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Assoc-voc,United-States,<=50K
17977, 17977,10, 46,70,0,0,109227,Female,White,Unmarried,Divorced,Private,Exec-managerial,Some-college,United-States,<=50K
17978, 17978,13, 34,40,0,0,118551,Female,White,Not-in-family,Never-married,Private,Tech-support,Bachelors,United-States,<=50K
17979, 17979,10, 39,99,0,0,163057,Male,White,Not-in-family,Divorced,Self-emp-inc,Craft-repair,Some-college,United-States,<=50K
17980, 17980,10, 61,20,0,0,253101,Female,White,Not-in-family,Widowed,Self-emp-inc,Sales,Some-college,United-States,<=50K
17981, 17981,11, 30,40,0,0,20098,Female,White,Not-in-family,Divorced,Self-emp-not-inc,Machine-op-inspct,Assoc-voc,United-States,<=50K
17982, 17982,9, 31,40,0,0,196227,Female,White,Not-in-family,Separated,Private,Other-service,HS-grad,United-States,<=50K
17983, 17983,9, 21,40,0,0,175374,Male,White,Own-child,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
17984, 17984,9, 50,58,0,0,234037,Male,White,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
17985, 17985,9, 47,33,0,0,341762,Male,White,Not-in-family,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
17986, 17986,9, 20,40,0,0,174714,Male,White,Own-child,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
17987, 17987,13, 23,30,0,0,222835,Female,White,Own-child,Never-married,Private,Other-service,Bachelors,United-States,<=50K
17988, 17988,2, 46,40,0,0,251786,Female,White,Not-in-family,Separated,Private,Other-service,1st-4th,Mexico,<=50K
17989, 17989,9, 20,45,0,0,164219,Male,White,Own-child,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
17990, 17990,13, 33,50,0,7688,251120,Male,White,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
17991, 17991,10, 30,30,0,0,236993,Female,White,Unmarried,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
17992, 17992,10, 43,40,0,0,105896,Female,White,Unmarried,Divorced,Local-gov,Protective-serv,Some-college,United-States,<=50K
17993, 17993,10, 23,60,0,0,211527,Male,White,Own-child,Never-married,Private,Handlers-cleaners,Some-college,United-States,<=50K
17994, 17994,10, 25,40,0,0,185287,Male,White,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
17995, 17995,9, 50,40,0,0,31014,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,HS-grad,United-States,>50K
17996, 17996,14, 44,24,0,0,151985,Female,White,Wife,Married-civ-spouse,Private,Exec-managerial,Masters,United-States,>50K
17997, 17997,10, 26,40,0,0,89389,Female,White,Not-in-family,Divorced,Private,Prof-specialty,Some-college,United-States,<=50K
17998, 17998,16, 35,80,0,0,406051,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Doctorate,United-States,>50K
17999, 17999,9, 48,15,0,0,171986,Male,White,Not-in-family,Divorced,Self-emp-not-inc,Prof-specialty,HS-grad,United-States,<=50K
18000, 18000,9, 26,40,0,0,167848,Male,Black,Not-in-family,Never-married,Private,Machine-op-inspct,HS-grad,United-States,<=50K
18001, 18001,14, 41,40,0,0,213019,Female,White,Unmarried,Divorced,Local-gov,Prof-specialty,Masters,United-States,<=50K
18002, 18002,13, 25,40,0,0,211424,Male,White,Own-child,Never-married,Private,Other-service,Bachelors,United-States,<=50K
18003, 18003,11, 33,55,0,0,168981,Female,White,Unmarried,Never-married,Private,Prof-specialty,Assoc-voc,United-States,<=50K
18004, 18004,13, 24,40,0,0,122348,Female,White,Wife,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,<=50K
18005, 18005,13, 31,40,0,0,139753,Female,White,Not-in-family,Married-spouse-absent,Private,Adm-clerical,Bachelors,United-States,<=50K
18006, 18006,12, 24,2,0,0,176178,Female,White,Own-child,Never-married,Local-gov,Prof-specialty,Assoc-acdm,United-States,<=50K
18007, 18007,5, 41,40,0,0,145220,Female,White,Unmarried,Never-married,Private,Priv-house-serv,9th,Columbia,<=50K
18008, 18008,10, 38,45,0,0,188612,Male,White,Husband,Married-civ-spouse,Local-gov,Craft-repair,Some-college,United-States,<=50K
18009, 18009,9, 19,40,0,0,445728,Male,White,Not-in-family,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
18010, 18010,9, 19,40,0,0,318002,Male,White,Own-child,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
18011, 18011,9, 24,40,0,0,235722,Male,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
18012, 18012,14, 67,55,0,0,212705,Male,White,Not-in-family,Married-spouse-absent,Private,Exec-managerial,Masters,United-States,>50K
