pid, time, age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, education, marital-status, occupation, native-country, workclass, relationship, race, sex, income
16659, 16659, 46,102569,14,15024,0,65,Masters,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16660, 16660, 21,213341,7,0,1762,40,11th,Married-spouse-absent,Handlers-cleaners,Dominican-Republic,Private,Own-child,White,Male,<=50K
16661, 16661, 26,37202,13,0,0,45,Bachelors,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Female,<=50K
16662, 16662, 47,140219,9,0,0,40,HS-grad,Never-married,Adm-clerical,United-States,Private,Other-relative,White,Female,<=50K
16663, 16663, 18,298860,8,0,0,20,12th,Never-married,Handlers-cleaners,United-States,Private,Own-child,White,Male,<=50K
16664, 16664, 22,51362,13,0,0,16,Bachelors,Never-married,Sales,United-States,Private,Not-in-family,White,Female,<=50K
16665, 16665, 36,199947,10,0,0,30,Some-college,Divorced,Machine-op-inspct,United-States,Private,Own-child,White,Female,<=50K
16666, 16666, 59,32552,9,0,0,48,HS-grad,Married-civ-spouse,Transport-moving,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16667, 16667, 33,183845,9,0,0,38,HS-grad,Married-civ-spouse,Other-service,El-Salvador,Private,Wife,White,Female,<=50K
16668, 16668, 33,181091,6,0,0,35,10th,Divorced,Craft-repair,England,Private,Not-in-family,White,Male,<=50K
16669, 16669, 53,135643,13,0,0,50,Bachelors,Married-civ-spouse,Adm-clerical,South,Self-emp-inc,Wife,Asian-Pac-Islander,Female,<=50K
16670, 16670, 44,96249,10,3411,0,40,Some-college,Married-civ-spouse,Exec-managerial,United-States,State-gov,Husband,White,Male,<=50K
16671, 16671, 55,181220,9,0,0,50,HS-grad,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,<=50K
16672, 16672, 56,133025,9,0,0,50,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
16673, 16673, 54,124865,10,0,0,35,Some-college,Divorced,Sales,United-States,Self-emp-not-inc,Not-in-family,White,Female,<=50K
16674, 16674, 51,45599,9,0,0,40,HS-grad,Divorced,Prof-specialty,United-States,Private,Not-in-family,White,Male,<=50K
16675, 16675, 31,194293,10,2463,0,38,Some-college,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
16676, 16676, 43,102180,14,0,0,50,Masters,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16677, 16677, 44,121130,9,0,0,40,HS-grad,Divorced,Other-service,United-States,Private,Unmarried,White,Female,<=50K
16678, 16678, 22,138768,10,0,0,50,Some-college,Never-married,Exec-managerial,United-States,Private,Own-child,White,Male,<=50K
16679, 16679, 43,98989,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,United-States,State-gov,Husband,Amer-Indian-Eskimo,Male,<=50K
16680, 16680, 26,126327,12,0,0,40,Assoc-acdm,Never-married,Adm-clerical,United-States,State-gov,Unmarried,Black,Female,<=50K
16681, 16681, 30,113364,13,0,0,18,Bachelors,Never-married,Sales,United-States,Private,Own-child,White,Male,<=50K
16682, 16682, 30,326199,5,2580,0,40,9th,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
16683, 16683, 46,376789,9,0,0,15,HS-grad,Never-married,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
16684, 16684, 27,137063,13,0,0,50,Bachelors,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,<=50K
16685, 16685, 26,279145,9,0,0,50,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
16686, 16686, 36,178815,13,8614,0,40,Bachelors,Never-married,Exec-managerial,United-States,Private,Not-in-family,White,Male,>50K
16687, 16687, 25,245369,9,0,0,35,HS-grad,Separated,Craft-repair,United-States,Self-emp-not-inc,Own-child,White,Male,<=50K
16688, 16688, 30,49593,15,0,0,40,Prof-school,Never-married,Prof-specialty,United-States,Federal-gov,Not-in-family,Black,Female,<=50K
16689, 16689, 46,238648,9,7298,0,40,HS-grad,Married-civ-spouse,Other-service,United-States,State-gov,Husband,Black,Male,>50K
16690, 16690, 47,166181,10,0,0,48,Some-college,Married-civ-spouse,Adm-clerical,United-States,Private,Wife,Black,Female,>50K
16691, 16691, 66,249043,13,5556,0,26,Bachelors,Married-civ-spouse,Sales,United-States,Self-emp-inc,Husband,White,Male,>50K
16692, 16692, 43,156403,6,0,0,40,10th,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,<=50K
16693, 16693, 36,186934,13,0,1848,55,Bachelors,Married-civ-spouse,Adm-clerical,United-States,Federal-gov,Husband,White,Male,>50K
16694, 16694, 44,387770,10,0,0,15,Some-college,Widowed,Adm-clerical,United-States,Local-gov,Unmarried,White,Female,<=50K
16695, 16695, 42,115511,16,0,0,50,Doctorate,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,<=50K
16696, 16696, 39,201410,13,0,1977,45,Bachelors,Married-civ-spouse,Transport-moving,Philippines,Private,Husband,White,Male,>50K
16697, 16697, 36,220585,12,0,0,50,Assoc-acdm,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16698, 16698, 60,282066,13,0,1977,45,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Self-emp-not-inc,Husband,White,Male,>50K
16699, 16699, 37,280966,10,0,0,50,Some-college,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,>50K
16700, 16700, 26,291586,13,0,0,20,Bachelors,Never-married,Transport-moving,United-States,Private,Own-child,White,Male,<=50K
16701, 16701, 24,142227,13,0,0,30,Bachelors,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
16702, 16702, 45,148254,14,0,0,35,Masters,Divorced,Prof-specialty,United-States,Local-gov,Not-in-family,White,Female,<=50K
16703, 16703, 54,170562,10,0,0,48,Some-college,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16704, 16704, 22,222490,10,0,0,30,Some-college,Never-married,Sales,United-States,Private,Own-child,White,Female,<=50K
16705, 16705, 63,57674,14,0,0,48,Masters,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Husband,White,Male,<=50K
16706, 16706, 22,233624,9,0,0,43,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
16707, 16707, 27,42734,10,0,0,25,Some-college,Never-married,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
16708, 16708, 33,233107,5,0,0,33,9th,Married-civ-spouse,Craft-repair,Mexico,Private,Husband,White,Male,<=50K
16709, 16709, 64,143110,13,0,0,30,Bachelors,Widowed,Prof-specialty,United-States,Private,Not-in-family,White,Female,<=50K
16710, 16710, 50,195844,12,0,0,50,Assoc-acdm,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16711, 16711, 44,115896,11,0,0,40,Assoc-voc,Widowed,Prof-specialty,United-States,Self-emp-not-inc,Unmarried,White,Female,<=50K
16712, 16712, 31,303851,9,0,0,50,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
16713, 16713, 44,172475,9,0,0,40,HS-grad,Divorced,Adm-clerical,Vietnam,Private,Not-in-family,Asian-Pac-Islander,Female,<=50K
16714, 16714, 53,30008,6,0,0,35,10th,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16715, 16715, 33,147921,9,0,0,40,HS-grad,Widowed,Other-service,United-States,Local-gov,Unmarried,White,Female,<=50K
16716, 16716, 34,172716,8,0,0,40,12th,Married-civ-spouse,Armed-Forces,United-States,Federal-gov,Husband,White,Male,<=50K
16717, 16717, 27,155057,9,0,0,70,HS-grad,Never-married,Transport-moving,United-States,Private,Not-in-family,White,Male,<=50K
16718, 16718, 80,132728,9,0,0,20,HS-grad,Never-married,Exec-managerial,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
16719, 16719, 31,195136,12,0,0,32,Assoc-acdm,Divorced,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
16720, 16720, 40,377322,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,Black,Male,>50K
16721, 16721, 53,293941,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Husband,White,Male,<=50K
16722, 16722, 58,182123,9,0,0,44,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,<=50K
16723, 16723, 38,32528,10,0,0,40,Some-college,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16724, 16724, 33,140206,15,0,0,40,Prof-school,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
16725, 16725, 48,378221,13,0,0,60,Bachelors,Married-civ-spouse,Exec-managerial,Mexico,Local-gov,Husband,White,Male,>50K
16726, 16726, 23,211601,10,0,0,40,Some-college,Married-civ-spouse,Exec-managerial,United-States,Private,Wife,Black,Female,<=50K
16727, 16727, 31,119411,9,0,0,50,HS-grad,Never-married,Craft-repair,United-States,Self-emp-not-inc,Own-child,White,Male,<=50K
16728, 16728, 52,240013,14,0,0,70,Masters,Married-civ-spouse,Sales,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16729, 16729, 24,95552,9,0,0,40,HS-grad,Never-married,Tech-support,United-States,Private,Own-child,White,Male,<=50K
16730, 16730, 45,183710,5,0,0,40,9th,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16731, 16731, 36,189382,9,0,0,40,HS-grad,Married-civ-spouse,Adm-clerical,United-States,Private,Wife,White,Female,>50K
16732, 16732, 52,380633,3,0,0,40,5th-6th,Widowed,Other-service,Mexico,Private,Unmarried,White,Female,<=50K
16733, 16733, 54,53407,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
16734, 16734, 39,150480,15,0,0,55,Prof-school,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
16735, 16735, 40,175674,13,0,0,50,Bachelors,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,>50K
16736, 16736, 28,375313,9,0,0,50,HS-grad,Never-married,Tech-support,United-States,Private,Not-in-family,Asian-Pac-Islander,Male,<=50K
16737, 16737, 23,212888,10,0,0,40,Some-college,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
16738, 16738, 36,487085,4,0,0,40,7th-8th,Never-married,Craft-repair,United-States,Self-emp-inc,Unmarried,Black,Male,<=50K
16739, 16739, 22,174461,10,0,0,15,Some-college,Never-married,Adm-clerical,United-States,Private,Own-child,White,Female,<=50K
16740, 16740, 55,133201,14,0,0,50,Masters,Married-civ-spouse,Exec-managerial,United-States,Local-gov,Husband,White,Male,<=50K
16741, 16741, 71,77253,9,0,0,17,HS-grad,Never-married,Handlers-cleaners,United-States,Private,Not-in-family,White,Male,<=50K
16742, 16742, 47,141511,16,0,0,60,Doctorate,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
16743, 16743, 17,181608,6,0,0,12,10th,Never-married,Sales,United-States,Self-emp-inc,Own-child,White,Male,<=50K
16744, 16744, 31,127610,13,0,0,50,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Wife,White,Female,>50K
16745, 16745, 46,33842,10,3103,0,40,Some-college,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,>50K
16746, 16746, 27,150080,13,0,0,40,Bachelors,Never-married,Exec-managerial,United-States,Private,Own-child,White,Female,<=50K
16747, 16747, 39,30916,10,0,1902,50,Some-college,Married-civ-spouse,Exec-managerial,United-States,Federal-gov,Husband,White,Male,>50K
16748, 16748, 40,151294,9,0,0,48,HS-grad,Divorced,Handlers-cleaners,United-States,Private,Not-in-family,White,Female,<=50K
16749, 16749, 30,48829,9,0,1602,30,HS-grad,Never-married,Sales,United-States,Private,Not-in-family,White,Female,<=50K
16750, 16750, 17,193769,5,0,0,20,9th,Never-married,Other-service,United-States,Private,Unmarried,White,Male,<=50K
16751, 16751, 33,277455,14,0,0,40,Masters,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Male,<=50K
16752, 16752, 72,225780,16,0,0,30,Doctorate,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Male,<=50K
16753, 16753, 34,436341,10,0,0,40,Some-college,Married-AF-spouse,Adm-clerical,United-States,Federal-gov,Wife,White,Female,>50K
16754, 16754, 65,255386,9,0,0,40,HS-grad,Never-married,Craft-repair,Cambodia,Private,Other-relative,Asian-Pac-Islander,Male,<=50K
16755, 16755, 36,174938,13,0,1887,50,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
16756, 16756, 32,174789,9,0,0,40,HS-grad,Never-married,Machine-op-inspct,United-States,Private,Unmarried,White,Male,<=50K
16757, 16757, 26,245628,10,0,0,40,Some-college,Never-married,Adm-clerical,Mexico,Private,Other-relative,White,Male,<=50K
16758, 16758, 22,228752,9,0,0,40,HS-grad,Never-married,Handlers-cleaners,United-States,Private,Not-in-family,White,Male,<=50K
16759, 16759, 47,354148,15,99999,0,48,Prof-school,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
16760, 16760, 31,192900,10,0,0,40,Some-college,Never-married,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
16761, 16761, 28,190391,13,0,0,50,Bachelors,Never-married,Sales,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
16762, 16762, 38,353263,14,0,0,50,Masters,Never-married,Adm-clerical,Italy,Private,Not-in-family,White,Female,>50K
16763, 16763, 34,113198,12,0,0,28,Assoc-acdm,Married-civ-spouse,Adm-clerical,United-States,Private,Husband,White,Male,<=50K
16764, 16764, 44,207578,13,0,0,35,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
16765, 16765, 27,93206,10,0,0,40,Some-college,Never-married,Handlers-cleaners,United-States,Private,Own-child,Asian-Pac-Islander,Male,<=50K
16766, 16766, 50,163998,13,0,0,44,Bachelors,Married-civ-spouse,Protective-serv,United-States,Local-gov,Husband,White,Male,>50K
16767, 16767, 47,111961,9,0,0,30,HS-grad,Married-civ-spouse,Other-service,United-States,Private,Wife,Black,Female,<=50K
16768, 16768, 20,219122,10,0,0,40,Some-college,Never-married,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
16769, 16769, 24,111445,9,0,0,38,HS-grad,Never-married,Sales,United-States,Private,Not-in-family,White,Male,<=50K
16770, 16770, 29,309778,10,0,0,40,Some-college,Married-civ-spouse,Tech-support,United-States,Federal-gov,Husband,White,Male,>50K
16771, 16771, 37,223020,11,0,0,32,Assoc-voc,Never-married,Other-service,United-States,Local-gov,Unmarried,Black,Female,<=50K
16772, 16772, 42,303155,12,0,0,40,Assoc-acdm,Divorced,Adm-clerical,United-States,Private,Not-in-family,White,Male,<=50K
16773, 16773, 68,159191,10,0,0,40,Some-college,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
16774, 16774, 22,244408,10,0,0,40,Some-college,Never-married,Adm-clerical,Vietnam,Local-gov,Not-in-family,Asian-Pac-Islander,Female,<=50K
16775, 16775, 72,473748,9,0,0,30,HS-grad,Married-civ-spouse,Sales,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16776, 16776, 45,71823,10,0,0,20,Some-college,Married-civ-spouse,Adm-clerical,United-States,Federal-gov,Husband,Black,Male,<=50K
16777, 16777, 30,83066,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,United-States,Local-gov,Husband,Black,Male,<=50K
16778, 16778, 33,150154,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
16779, 16779, 43,190786,9,0,0,40,HS-grad,Married-civ-spouse,Other-service,United-States,Private,Husband,White,Male,>50K
16780, 16780, 56,178033,10,4416,0,60,Some-college,Widowed,Exec-managerial,United-States,Private,Not-in-family,White,Male,<=50K
16781, 16781, 25,159909,11,0,0,40,Assoc-voc,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16782, 16782, 41,190885,9,0,0,40,HS-grad,Divorced,Priv-house-serv,Guatemala,Private,Not-in-family,White,Female,<=50K
16783, 16783, 25,243786,13,0,0,37,Bachelors,Never-married,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
16784, 16784, 31,124020,12,0,0,40,Assoc-acdm,Married-civ-spouse,Tech-support,United-States,State-gov,Husband,White,Male,>50K
16785, 16785, 36,159016,9,0,0,38,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,<=50K
16786, 16786, 37,183800,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
16787, 16787, 58,193434,9,0,0,20,HS-grad,Married-civ-spouse,Craft-repair,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16788, 16788, 26,245029,13,0,0,40,Bachelors,Never-married,Adm-clerical,United-States,Private,Not-in-family,Black,Female,<=50K
16789, 16789, 55,98746,10,0,0,50,Some-college,Married-civ-spouse,Tech-support,Canada,Private,Husband,White,Male,>50K
16790, 16790, 46,140664,10,0,0,48,Some-college,Married-civ-spouse,Exec-managerial,United-States,Federal-gov,Husband,White,Male,>50K
16791, 16791, 44,344920,13,0,1617,20,Bachelors,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
16792, 16792, 44,169980,7,0,0,60,11th,Married-civ-spouse,Other-service,United-States,Private,Husband,Black,Male,<=50K
16793, 16793, 28,155397,13,0,0,55,Bachelors,Never-married,Exec-managerial,United-States,State-gov,Not-in-family,White,Male,<=50K
16794, 16794, 42,245317,6,0,0,50,10th,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
16795, 16795, 41,74182,9,0,0,40,HS-grad,Divorced,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
16796, 16796, 39,280570,13,0,0,45,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,<=50K
16797, 16797, 64,30664,11,0,0,30,Assoc-voc,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16798, 16798, 20,109952,10,0,0,25,Some-college,Never-married,Handlers-cleaners,United-States,Private,Own-child,White,Male,<=50K
16799, 16799, 45,192793,10,0,0,40,Some-college,Married-civ-spouse,Protective-serv,United-States,Local-gov,Husband,White,Male,>50K
16800, 16800, 31,243442,9,0,0,50,HS-grad,Married-civ-spouse,Adm-clerical,United-States,Private,Husband,White,Male,<=50K
16801, 16801, 36,106297,14,0,0,40,Masters,Married-civ-spouse,Exec-managerial,United-States,Federal-gov,Husband,White,Male,>50K
16802, 16802, 32,328060,5,0,0,40,9th,Separated,Other-service,Mexico,Private,Unmarried,Other,Female,<=50K
16803, 16803, 33,48702,11,0,0,65,Assoc-voc,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
16804, 16804, 51,111283,9,99999,0,35,HS-grad,Divorced,Exec-managerial,United-States,Self-emp-not-inc,Not-in-family,White,Female,>50K
16805, 16805, 36,484024,9,0,0,40,HS-grad,Divorced,Machine-op-inspct,United-States,Private,Unmarried,White,Male,<=50K
16806, 16806, 40,208470,9,0,0,40,HS-grad,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
16807, 16807, 44,172032,11,7298,0,51,Assoc-voc,Married-civ-spouse,Adm-clerical,United-States,Private,Husband,White,Male,>50K
16808, 16808, 40,29927,9,0,0,45,HS-grad,Divorced,Adm-clerical,England,Private,Unmarried,White,Female,<=50K
16809, 16809, 46,98012,11,0,0,40,Assoc-voc,Divorced,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
16810, 16810, 31,108468,15,0,0,60,Prof-school,Married-civ-spouse,Prof-specialty,United-States,Self-emp-not-inc,Husband,White,Male,>50K
